STATENAME,URL,WEBSITE,ACTIVITYESTIMATE,WEEKEND,WEEK,SEASON
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,No Activity,Nov-08-2008,45,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,No Activity,Nov-15-2008,46,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,No Activity,Nov-22-2008,47,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,No Activity,Nov-29-2008,48,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Dec-06-2008,49,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Dec-13-2008,50,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Dec-20-2008,51,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Dec-27-2008,52,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Jan-03-2009,53,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Jan-10-2009,1,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,No Activity,Jan-17-2009,2,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Jan-24-2009,3,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Local Activity,Jan-31-2009,4,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Regional,Feb-07-2009,5,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Regional,Feb-14-2009,6,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Widespread,Feb-21-2009,7,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Widespread,Feb-28-2009,8,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Widespread,Mar-07-2009,9,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Regional,Mar-14-2009,10,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Regional,Mar-21-2009,11,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Local Activity,Mar-28-2009,12,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Apr-04-2009,13,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,No Activity,Apr-11-2009,14,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,No Activity,Apr-18-2009,15,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,No Activity,Apr-25-2009,16,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,May-02-2009,17,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,May-09-2009,18,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,May-16-2009,19,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,May-23-2009,20,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,May-30-2009,21,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Jun-06-2009,22,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Jun-13-2009,23,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Jun-20-2009,24,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Jun-27-2009,25,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Jul-04-2009,26,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Jul-11-2009,27,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Jul-18-2009,28,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Jul-25-2009,29,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Aug-01-2009,30,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Aug-08-2009,31,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Sporadic,Aug-15-2009,32,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Regional,Aug-22-2009,33,2008-09
Mississippi,http://www.msdh.state.ms.us/msdhsite/_static/14%2C0%2C199%2C230.html,Mississippi Flu Surveillance and Influenza-Like Illness Reports,Widespread,Aug-29-2009,34,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,No Activity,Oct-04-2008,40,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,No Activity,Oct-11-2008,41,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,No Activity,Oct-18-2008,42,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,No Activity,Oct-25-2008,43,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,No Activity,Nov-01-2008,44,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,No Activity,Nov-08-2008,45,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,No Activity,Nov-15-2008,46,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,No Activity,Nov-22-2008,47,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,No Activity,Nov-29-2008,48,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Dec-06-2008,49,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Dec-13-2008,50,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Dec-20-2008,51,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Dec-27-2008,52,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Jan-03-2009,53,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Jan-10-2009,1,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Jan-17-2009,2,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Jan-24-2009,3,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Jan-31-2009,4,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Local Activity,Feb-07-2009,5,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Local Activity,Feb-14-2009,6,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Local Activity,Feb-21-2009,7,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Local Activity,Feb-28-2009,8,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Regional,Mar-07-2009,9,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Regional,Mar-14-2009,10,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Regional,Mar-21-2009,11,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Regional,Mar-28-2009,12,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Local Activity,Apr-04-2009,13,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Local Activity,Apr-11-2009,14,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Local Activity,Apr-18-2009,15,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Apr-25-2009,16,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,May-02-2009,17,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,May-09-2009,18,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,May-16-2009,19,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,May-23-2009,20,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,May-30-2009,21,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Jun-06-2009,22,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Jun-13-2009,23,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Jun-20-2009,24,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Regional,Jun-27-2009,25,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Jul-04-2009,26,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Jul-11-2009,27,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Jul-18-2009,28,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Jul-25-2009,29,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Aug-01-2009,30,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Aug-08-2009,31,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Aug-15-2009,32,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Aug-22-2009,33,2008-09
Missouri,http://health.mo.gov/living/healthcondiseases/communicable/influenza/reports.php,Influenza Data & Statistical Reports ,Sporadic,Aug-29-2009,34,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,No Activity,Oct-11-2008,41,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,No Activity,Oct-18-2008,42,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,No Activity,Oct-25-2008,43,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,No Activity,Nov-01-2008,44,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,No Activity,Nov-08-2008,45,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,No Activity,Nov-15-2008,46,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,No Activity,Nov-22-2008,47,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,No Activity,Nov-29-2008,48,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Sporadic,Dec-06-2008,49,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Sporadic,Dec-13-2008,50,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Sporadic,Dec-20-2008,51,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Sporadic,Dec-27-2008,52,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Sporadic,Jan-03-2009,53,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Local Activity,Jan-10-2009,1,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Local Activity,Jan-17-2009,2,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Regional,Jan-24-2009,3,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Regional,Jan-31-2009,4,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Regional,Feb-07-2009,5,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Regional,Feb-14-2009,6,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Regional,Feb-21-2009,7,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Widespread,Feb-28-2009,8,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Widespread,Mar-07-2009,9,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Widespread,Mar-14-2009,10,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Widespread,Mar-21-2009,11,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Regional,Mar-28-2009,12,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Regional,Apr-04-2009,13,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Local Activity,Apr-11-2009,14,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Local Activity,Apr-18-2009,15,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Local Activity,Apr-25-2009,16,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Local Activity,May-02-2009,17,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Local Activity,May-09-2009,18,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Sporadic,May-16-2009,19,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Sporadic,May-23-2009,20,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Sporadic,May-30-2009,21,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Sporadic,Jun-06-2009,22,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Sporadic,Jun-13-2009,23,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Sporadic,Jun-20-2009,24,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Sporadic,Jun-27-2009,25,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Sporadic,Jul-04-2009,26,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Sporadic,Jul-18-2009,28,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Local Activity,Jul-25-2009,29,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Regional,Aug-01-2009,30,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Regional,Aug-08-2009,31,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Local Activity,Aug-15-2009,32,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Local Activity,Aug-22-2009,33,2008-09
Montana,http://dphhs.mt.gov/publichealth/cdepi/diseases/influenza.aspx,Influenza: What You Need to Know,Local Activity,Aug-29-2009,34,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,No Activity,Oct-04-2008,40,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,No Activity,Oct-11-2008,41,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,No Activity,Oct-18-2008,42,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,No Activity,Oct-25-2008,43,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,No Activity,Nov-01-2008,44,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,No Activity,Nov-08-2008,45,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,No Activity,Nov-15-2008,46,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,No Activity,Nov-22-2008,47,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,No Activity,Nov-29-2008,48,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Dec-06-2008,49,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Dec-13-2008,50,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Dec-20-2008,51,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Dec-27-2008,52,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Jan-03-2009,53,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Jan-10-2009,1,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Jan-17-2009,2,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Jan-24-2009,3,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Local Activity,Jan-31-2009,4,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Regional,Feb-07-2009,5,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Regional,Feb-14-2009,6,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Regional,Feb-21-2009,7,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Regional,Feb-28-2009,8,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Regional,Mar-07-2009,9,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Regional,Mar-14-2009,10,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Widespread,Mar-21-2009,11,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Widespread,Mar-28-2009,12,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Regional,Apr-04-2009,13,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Regional,Apr-11-2009,14,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Regional,Apr-18-2009,15,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Apr-25-2009,16,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,May-02-2009,17,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,May-09-2009,18,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,May-16-2009,19,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,May-23-2009,20,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,May-30-2009,21,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Jun-06-2009,22,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Jun-13-2009,23,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Jun-20-2009,24,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Local Activity,Jun-27-2009,25,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Jul-04-2009,26,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Widespread,Jul-11-2009,27,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Jul-18-2009,28,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Jul-25-2009,29,2008-09
Nebraska,http://dhhs.ne.gov/Pages/Flu.aspx%20,Weekly Flu Report,Sporadic,Aug-01-2009,30,2008-09
